Education,Marital_Status,Income,Recency,NumWebVisitsMonth,Complain,Response,Age,Children,TotalSpending,NumOfTransactions,NumOfAcceptedCmp,CVR,AgeGroup,IncomeGroup,SpendingGroup,TransactionGroup
SMA,Lajang,8940000.0,25,8,0,0,36,1,101000,10,0,0.0,31-40,0M-10M,0-0.5M,0-10
S1,Menikah,26228000.0,50,8,0,0,49,1,25000,4,0,0.0,41-50,20M-30M,0-0.5M,0-10
D3,Cerai,77297000.0,84,4,0,0,65,0,789000,22,1,0.0,61-70,70M-80M,0.5M-1M,20-30
S1,Menikah,40211000.0,30,8,0,0,41,2,87000,7,1,0.0,41-50,40M-50M,0-0.5M,0-10
S3,Janda,33438000.0,81,5,0,0,64,2,90000,11,0,0.0,61-70,30M-40M,0-0.5M,10-20
S3,Menikah,75032000.0,74,3,0,0,63,1,1215000,20,0,0.0,61-70,70M-80M,1M-1.5M,10-20
S3,Lajang,61284000.0,76,6,0,0,67,0,811000,22,1,0.0,61-70,60M-70M,0.5M-1M,20-30
S1,Menikah,22518000.0,36,5,0,1,36,1,61000,7,1,0.2,31-40,20M-30M,0-0.5M,0-10
S2,Menikah,54730000.0,64,4,0,0,47,1,405000,18,0,0.0,41-50,50M-60M,0-0.5M,10-20
S2,Menikah,38452000.0,62,7,0,0,67,2,72000,9,0,0.0,61-70,30M-40M,0-0.5M,0-10
S1,Cerai,44421000.0,53,8,0,0,51,2,189000,14,0,0.0,51-60,40M-50M,0-0.5M,10-20
S3,Bertunangan,38197000.0,86,5,0,0,36,1,40000,5,0,0.0,31-40,30M-40M,0-0.5M,0-10
S1,Cerai,41986000.0,15,4,0,0,44,1,63000,10,0,0.0,41-50,40M-50M,0-0.5M,0-10
S1,Bertunangan,28427000.0,67,8,0,0,39,1,52000,7,0,0.0,31-40,20M-30M,0-0.5M,0-10
S3,Bertunangan,37395000.0,47,6,0,0,46,1,39000,5,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Menikah,64722000.0,47,6,0,0,51,1,805000,25,0,0.0,51-60,60M-70M,0.5M-1M,20-30
S2,Bertunangan,55249000.0,81,3,0,0,66,1,130000,8,0,0.0,61-70,50M-60M,0-0.5M,0-10
S1,Bertunangan,84906000.0,98,2,0,0,50,0,1631000,24,3,0.0,41-50,80M-90M,1.5M-2M,20-30
S1,Lajang,44213000.0,48,6,0,0,70,2,152000,12,0,0.0,61-70,40M-50M,0-0.5M,10-20
SMA,Lajang,25707000.0,18,7,0,0,38,1,21000,5,0,0.0,31-40,20M-30M,0-0.5M,0-10
S3,Menikah,59062000.0,74,4,0,0,55,3,71000,7,0,0.0,51-60,50M-60M,0-0.5M,0-10
S1,Lajang,76624000.0,68,1,0,0,60,1,899000,23,1,0.0,51-60,70M-80M,0.5M-1M,20-30
S2,Bertunangan,66000000.0,36,1,0,0,75,0,711000,10,0,0.0,71-80,60M-70M,0.5M-1M,0-10
S3,Bertunangan,27683000.0,90,8,0,0,44,1,351000,16,0,0.0,41-50,20M-30M,0-0.5M,10-20
S1,Cerai,1730000.0,65,20,0,0,51,0,8000,15,0,0.0,51-60,0M-10M,0-0.5M,10-20
SMA,Lajang,7500000.0,63,9,0,0,30,1,119000,11,0,0.0,20-30,0M-10M,0-0.5M,10-20
S1,Bertunangan,40521000.0,82,5,0,0,54,2,21000,4,0,0.0,51-60,40M-50M,0-0.5M,0-10
S3,Bertunangan,20427000.0,63,8,0,0,49,1,10000,4,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Menikah,65106000.0,55,6,0,0,47,1,973000,27,1,0.0,41-50,60M-70M,0.5M-1M,20-30
S3,Menikah,69969000.0,64,3,0,1,57,0,1536000,13,2,0.3333333333333333,51-60,60M-70M,1.5M-2M,10-20
S1,Menikah,67433000.0,51,4,0,0,70,2,992000,28,1,0.0,61-70,60M-70M,0.5M-1M,20-30
S3,Menikah,77766000.0,97,6,0,1,55,1,1529000,34,1,0.16666666666666666,51-60,70M-80M,1.5M-2M,30-40
S1,Menikah,74716000.0,92,4,0,0,50,1,860000,17,0,0.0,41-50,70M-80M,0.5M-1M,10-20
S3,Menikah,55158000.0,72,7,0,1,52,2,418000,18,0,0.14285714285714285,51-60,50M-60M,0-0.5M,10-20
D3,Menikah,62972000.0,39,6,0,1,67,1,587000,16,0,0.16666666666666666,61-70,60M-70M,0.5M-1M,10-20
S1,Menikah,74190000.0,49,2,0,0,47,1,641000,19,0,0.0,41-50,70M-80M,0.5M-1M,10-20
S1,Menikah,39356000.0,21,6,0,0,46,2,23000,4,1,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Bertunangan,76653000.0,91,2,0,0,53,0,2279000,23,2,0.0,51-60,70M-80M,2M-2.5M,20-30
S3,Cerai,90687000.0,98,2,0,1,39,0,1779000,17,1,0.5,31-40,90M-100M,1.5M-2M,10-20
S2,Bertunangan,73450000.0,85,3,0,0,40,0,1804000,27,2,0.0,31-40,70M-80M,1.5M-2M,20-30
S1,Menikah,31454000.0,40,8,0,0,62,2,48000,8,0,0.0,61-70,30M-40M,0-0.5M,0-10
S1,Lajang,47139000.0,2,7,0,1,70,2,83000,7,0,0.14285714285714285,61-70,40M-50M,0-0.5M,0-10
S3,Menikah,53378000.0,41,8,0,1,59,2,793000,29,0,0.125,51-60,50M-60M,0.5M-1M,20-30
S1,Bertunangan,19656000.0,94,7,0,0,52,1,84000,9,0,0.0,51-60,10M-20M,0-0.5M,0-10
S3,Menikah,45579000.0,10,6,0,0,74,1,183000,10,0,0.0,71-80,40M-50M,0-0.5M,0-10
D3,Lajang,85485000.0,73,2,0,0,64,0,1383000,19,0,0.0,61-70,80M-90M,1M-1.5M,10-20
S1,Menikah,55956000.0,22,4,0,0,78,0,999000,16,1,0.0,71-80,50M-60M,0.5M-1M,10-20
S2,Lajang,64191000.0,30,3,0,0,59,1,825000,24,0,0.0,51-60,60M-70M,0.5M-1M,20-30
S1,Lajang,38808000.0,21,8,0,1,50,1,246000,14,1,0.125,41-50,30M-40M,0-0.5M,10-20
S2,Menikah,57183000.0,51,8,0,0,56,2,610000,25,0,0.0,51-60,50M-60M,0.5M-1M,20-30
S2,Cerai,23748000.0,97,8,0,0,54,1,76000,9,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Menikah,66303000.0,56,8,0,0,51,1,1286000,22,1,0.0,51-60,60M-70M,1M-1.5M,20-30
S2,Menikah,37368000.0,4,6,0,0,47,1,30000,4,1,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Menikah,40800000.0,77,7,1,0,58,3,99000,8,0,0.0,51-60,40M-50M,0-0.5M,0-10
S1,Cerai,71847000.0,95,3,0,0,44,0,1192000,22,1,0.0,41-50,70M-80M,1M-1.5M,20-30
S1,Menikah,46149000.0,36,5,0,0,47,1,362000,18,0,0.0,41-50,40M-50M,0-0.5M,10-20
S1,Bertunangan,78687000.0,13,2,0,1,39,0,2130000,19,1,0.5,31-40,70M-80M,2M-2.5M,10-20
D3,Cerai,49118000.0,90,7,0,1,51,0,1229000,28,2,0.14285714285714285,51-60,40M-50M,1M-1.5M,20-30
S3,Menikah,37633000.0,49,9,0,0,65,2,38000,6,0,0.0,61-70,30M-40M,0-0.5M,0-10
S2,Bertunangan,39767000.0,18,8,0,0,71,0,485000,17,0,0.0,71-80,30M-40M,0-0.5M,10-20
SMA,Menikah,26997000.0,89,7,0,0,71,0,434000,13,0,0.0,71-80,20M-30M,0-0.5M,10-20
S1,Cerai,33986000.0,43,7,0,0,52,1,44000,5,0,0.0,51-60,30M-40M,0-0.5M,0-10
S3,Menikah,57091000.0,82,7,0,1,50,1,496000,18,1,0.14285714285714285,41-50,50M-60M,0-0.5M,10-20
D3,Menikah,46831000.0,84,4,0,0,53,2,78000,7,0,0.0,51-60,40M-50M,0-0.5M,0-10
S2,Menikah,83151000.0,80,2,0,1,50,0,2346000,23,3,0.5,41-50,80M-90M,2M-2.5M,20-30
S1,Menikah,52531000.0,68,6,0,0,51,0,794000,21,0,0.0,51-60,50M-60M,0.5M-1M,20-30
S1,Menikah,15759000.0,12,7,0,0,66,0,17000,4,0,0.0,61-70,10M-20M,0-0.5M,0-10
D3,Menikah,43050000.0,10,5,0,0,49,1,76000,8,0,0.0,41-50,40M-50M,0-0.5M,0-10
S3,Lajang,42997000.0,91,7,0,0,45,2,15000,4,0,0.0,41-50,40M-50M,0-0.5M,0-10
S3,Lajang,48918000.0,21,4,0,0,59,2,62000,7,0,0.0,51-60,40M-50M,0-0.5M,0-10
S2,Bertunangan,60033000.0,28,2,0,0,68,1,198000,10,0,0.0,61-70,60M-70M,0-0.5M,0-10
S3,Bertunangan,34043000.0,97,9,0,0,44,1,49000,5,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Bertunangan,57811000.0,49,5,0,0,56,1,802000,25,1,0.0,51-60,50M-60M,0.5M-1M,20-30
S1,Menikah,78569000.0,14,1,0,1,76,0,1736000,15,1,1.0,71-80,70M-80M,1.5M-2M,10-20
S1,Lajang,7500000.0,5,6,0,0,44,2,57000,10,0,0.0,41-50,0M-10M,0-0.5M,0-10
S2,Bertunangan,157733000.0,37,1,0,0,51,1,59000,2,0,0.0,51-60,>100M,0-0.5M,0-10
D3,Menikah,23148000.0,83,7,0,0,37,0,37000,6,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Cerai,44267000.0,48,9,0,0,52,2,310000,16,0,0.0,51-60,40M-50M,0-0.5M,10-20
S1,Menikah,71626000.0,94,3,0,0,43,0,1305000,19,1,0.0,41-50,70M-80M,1M-1.5M,10-20
S1,Bertunangan,60894000.0,61,7,0,0,56,1,832000,26,0,0.0,51-60,60M-70M,0.5M-1M,20-30
S1,Bertunangan,50200000.0,70,8,0,0,46,2,401000,19,0,0.0,41-50,50M-60M,0-0.5M,10-20
S3,Menikah,81051000.0,43,2,0,0,57,0,1501000,23,2,0.0,51-60,80M-90M,1.5M-2M,20-30
S1,Menikah,65169000.0,23,6,0,1,40,0,1189000,28,4,0.16666666666666666,31-40,60M-70M,1M-1.5M,20-30
S1,Bertunangan,59868000.0,37,6,0,0,50,1,1194000,32,0,0.0,41-50,50M-60M,1M-1.5M,30-40
S3,Menikah,65695000.0,50,4,0,0,62,1,656000,21,0,0.0,61-70,60M-70M,0.5M-1M,20-30
S2,Lajang,64857000.0,78,4,0,0,66,0,1540000,23,0,0.0,61-70,60M-70M,1.5M-2M,20-30
S2,Bertunangan,45143000.0,74,7,0,0,57,1,311000,15,0,0.0,51-60,40M-50M,0-0.5M,10-20
D3,Bertunangan,74805000.0,14,2,0,0,67,1,820000,26,0,0.0,61-70,70M-80M,0.5M-1M,20-30
D3,Menikah,59060000.0,77,4,0,0,33,1,274000,14,0,0.0,31-40,50M-60M,0-0.5M,10-20
S3,Lajang,27238000.0,39,9,0,0,60,2,57000,9,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Bertunangan,47009000.0,89,4,0,0,57,1,448000,17,0,0.0,51-60,40M-50M,0-0.5M,10-20
D3,Menikah,46094000.0,62,7,0,0,49,2,44000,5,0,0.0,41-50,40M-50M,0-0.5M,0-10
S1,Bertunangan,37235000.0,68,4,0,0,38,1,61000,5,0,0.0,31-40,30M-40M,0-0.5M,0-10
S2,Menikah,81843000.0,13,3,0,0,62,0,1643000,27,0,0.0,61-70,80M-90M,1.5M-2M,20-30
S2,Bertunangan,46692000.0,37,6,0,0,64,1,397000,15,0,0.0,61-70,40M-50M,0-0.5M,10-20
S1,Bertunangan,77382000.0,36,1,0,0,54,1,1121000,26,1,0.0,51-60,70M-80M,1M-1.5M,20-30
S1,Lajang,37774000.0,28,9,1,1,45,2,473000,16,1,0.1111111111111111,41-50,30M-40M,0-0.5M,10-20
SMA,Menikah,18393000.0,2,8,0,0,48,1,50000,8,0,0.0,41-50,10M-20M,0-0.5M,0-10
S2,Menikah,72828000.0,17,7,0,0,60,1,1678000,28,0,0.0,51-60,70M-80M,1.5M-2M,20-30
S1,Menikah,24711000.0,86,7,0,0,40,0,58000,7,0,0.0,31-40,20M-30M,0-0.5M,0-10
S3,Menikah,45503000.0,54,5,0,0,47,1,170000,9,0,0.0,41-50,40M-50M,0-0.5M,0-10
S2,Lajang,6560000.0,2,17,0,0,40,0,373000,2,0,0.0,31-40,0M-10M,0-0.5M,0-10
S3,Bertunangan,71604000.0,3,4,0,1,77,0,1196000,17,1,0.25,71-80,70M-80M,1M-1.5M,10-20
S1,Menikah,27244000.0,84,7,0,0,43,1,101000,8,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Menikah,48752000.0,8,9,0,1,53,2,316000,17,0,0.1111111111111111,51-60,40M-50M,0-0.5M,10-20
S1,Menikah,71434000.0,4,4,0,0,60,1,1400000,21,2,0.0,51-60,70M-80M,1M-1.5M,20-30
S1,Lajang,90842000.0,57,1,0,0,74,0,1424000,27,0,0.0,71-80,90M-100M,1M-1.5M,20-30
S2,Menikah,88097000.0,24,9,0,1,44,1,844000,20,3,0.1111111111111111,41-50,80M-90M,0.5M-1M,10-20
S1,Menikah,51948000.0,51,5,0,0,47,1,311000,13,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Bertunangan,71853000.0,29,1,0,0,40,0,1149000,17,0,0.0,31-40,70M-80M,1M-1.5M,10-20
S2,Menikah,35876000.0,13,6,0,0,39,0,129000,8,0,0.0,31-40,30M-40M,0-0.5M,0-10
S1,Janda,40049000.0,23,6,0,0,70,1,32000,5,0,0.0,61-70,40M-50M,0-0.5M,0-10
S1,Lajang,39660000.0,36,9,0,1,40,1,299000,14,0,0.1111111111111111,31-40,30M-40M,0-0.5M,10-20
S1,Bertunangan,50127000.0,88,6,0,0,60,1,320000,13,1,0.0,51-60,50M-60M,0-0.5M,10-20
S2,Menikah,43263000.0,2,5,0,0,45,1,441000,16,0,0.0,41-50,40M-50M,0-0.5M,10-20
S2,Menikah,62845000.0,3,8,0,1,73,2,1178000,28,1,0.125,71-80,60M-70M,1M-1.5M,20-30
S1,Menikah,18929000.0,15,6,0,0,32,0,85000,6,0,0.0,31-40,10M-20M,0-0.5M,0-10
SMA,Lajang,24367000.0,58,9,0,0,40,1,24000,4,0,0.0,31-40,20M-30M,0-0.5M,0-10
D3,Menikah,26887000.0,27,6,0,0,63,1,30000,5,0,0.0,61-70,20M-30M,0-0.5M,0-10
S1,Bertunangan,62061000.0,12,6,0,0,46,1,800000,24,1,0.0,41-50,60M-70M,0.5M-1M,20-30
S3,Bertunangan,76542000.0,91,2,0,0,66,0,1483000,23,0,0.0,61-70,70M-80M,1M-1.5M,20-30
S1,Lajang,70515000.0,12,2,0,1,29,0,1258000,17,0,0.5,20-30,70M-80M,1M-1.5M,10-20
S1,Bertunangan,18227000.0,21,8,0,0,35,1,28000,4,0,0.0,31-40,10M-20M,0-0.5M,0-10
S1,Menikah,69139000.0,23,4,0,0,57,1,227000,11,0,0.0,51-60,60M-70M,0-0.5M,10-20
S1,Menikah,69109000.0,10,4,0,1,40,0,1555000,20,1,0.25,31-40,60M-70M,1.5M-2M,10-20
S1,Lajang,69627000.0,35,5,0,0,60,1,861000,23,0,0.0,51-60,60M-70M,0.5M-1M,20-30
S1,Menikah,38136000.0,69,8,0,0,44,1,103000,8,1,0.0,41-50,30M-40M,0-0.5M,0-10
S3,Lajang,62159000.0,68,4,0,0,76,0,634000,19,0,0.0,71-80,60M-70M,0.5M-1M,10-20
S1,Lajang,80695000.0,85,2,0,0,59,0,1918000,19,0,0.0,51-60,80M-90M,1.5M-2M,10-20
S2,Lajang,33316000.0,34,6,0,0,51,2,131000,10,0,0.0,51-60,30M-40M,0-0.5M,0-10
S1,Bertunangan,58554000.0,55,7,0,0,54,2,586000,22,0,0.0,51-60,50M-60M,0.5M-1M,20-30
SMA,Menikah,17256000.0,10,8,0,0,30,1,62000,7,1,0.0,20-30,10M-20M,0-0.5M,0-10
S1,Cerai,53034000.0,30,8,0,0,48,2,447000,22,0,0.0,41-50,50M-60M,0-0.5M,20-30
D3,Bertunangan,52203000.0,36,6,0,0,72,0,939000,27,0,0.0,71-80,50M-60M,0.5M-1M,20-30
D3,Cerai,59601000.0,14,8,0,0,45,1,797000,15,1,0.0,41-50,50M-60M,0.5M-1M,10-20
S2,Lajang,75154000.0,79,3,0,1,64,1,1143000,16,0,0.3333333333333333,61-70,70M-80M,1M-1.5M,10-20
S1,Lajang,47025000.0,52,6,0,0,46,1,415000,17,0,0.0,41-50,40M-50M,0-0.5M,10-20
S1,Menikah,37971000.0,97,8,0,0,49,1,30000,5,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Menikah,67267000.0,0,2,0,0,64,1,251000,11,0,0.0,61-70,60M-70M,0-0.5M,10-20
S1,Lajang,57338000.0,96,5,0,0,47,1,237000,12,0,0.0,41-50,50M-60M,0-0.5M,10-20
D3,Bertunangan,50523000.0,89,6,0,0,62,2,91000,8,0,0.0,61-70,50M-60M,0-0.5M,0-10
S3,Cerai,50611000.0,98,6,0,0,62,1,493000,22,1,0.0,61-70,50M-60M,0-0.5M,20-30
S3,Menikah,56242000.0,72,6,0,0,53,1,971000,28,0,0.0,51-60,50M-60M,0.5M-1M,20-30
S1,Lajang,48904000.0,1,8,0,0,62,1,371000,17,0,0.0,61-70,40M-50M,0-0.5M,10-20
S1,Lajang,56243000.0,26,5,0,0,47,3,396000,20,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Menikah,21355000.0,5,6,0,1,37,1,68000,7,1,0.16666666666666666,31-40,20M-30M,0-0.5M,0-10
S2,Bertunangan,57420000.0,22,7,0,0,51,1,322000,15,1,0.0,51-60,50M-60M,0-0.5M,10-20
S2,Bertunangan,51381500.0,39,5,0,0,52,1,317000,14,0,0.0,51-60,50M-60M,0-0.5M,10-20
S2,Cerai,46390000.0,56,7,0,0,67,1,222000,10,0,0.0,61-70,40M-50M,0-0.5M,0-10
D3,Bertunangan,54342000.0,74,6,0,0,66,2,177000,12,0,0.0,61-70,50M-60M,0-0.5M,10-20
S1,Bertunangan,51381500.0,87,5,0,0,64,2,45000,5,0,0.0,61-70,50M-60M,0-0.5M,0-10
D3,Lajang,51381500.0,49,7,0,0,58,2,21000,4,0,0.0,51-60,50M-60M,0-0.5M,0-10
S1,Menikah,20895000.0,24,9,0,0,49,1,45000,6,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Menikah,92344000.0,9,1,0,0,74,0,1899000,20,2,0.0,71-80,90M-100M,1.5M-2M,10-20
S3,Bertunangan,51381500.0,17,7,0,0,50,1,42000,5,0,0.0,41-50,50M-60M,0-0.5M,0-10
S1,Bertunangan,44964000.0,35,8,0,0,42,2,41000,5,0,0.0,41-50,40M-50M,0-0.5M,0-10
S2,Menikah,53761000.0,7,5,0,0,50,2,325000,17,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Bertunangan,22682000.0,51,4,0,0,49,1,95000,10,0,0.0,41-50,20M-30M,0-0.5M,0-10
S3,Bertunangan,38887000.0,17,7,0,0,50,1,42000,5,0,0.0,41-50,30M-40M,0-0.5M,0-10
D3,Lajang,41658000.0,30,4,0,0,47,2,72000,6,0,0.0,41-50,40M-50M,0-0.5M,0-10
S3,Menikah,29791000.0,21,5,0,0,50,1,20000,7,0,0.0,41-50,20M-30M,0-0.5M,0-10
S2,Menikah,63915000.0,2,5,0,0,66,2,789000,23,0,0.0,61-70,60M-70M,0.5M-1M,20-30
S1,Cerai,39996000.0,85,6,0,0,48,2,15000,4,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Cerai,26759000.0,65,6,0,0,50,1,59000,8,0,0.0,41-50,20M-30M,0-0.5M,0-10
S3,Menikah,51039000.0,11,7,0,0,53,2,417000,14,0,0.0,51-60,50M-60M,0-0.5M,10-20
S1,Menikah,60544000.0,92,6,0,0,61,2,289000,15,0,0.0,61-70,60M-70M,0-0.5M,10-20
S1,Menikah,37716000.0,4,7,0,0,69,1,188000,10,0,0.0,61-70,30M-40M,0-0.5M,0-10
S1,Lajang,36864000.0,53,8,0,1,65,1,354000,14,0,0.125,61-70,30M-40M,0-0.5M,10-20
S2,Menikah,44511000.0,39,8,0,0,52,1,727000,26,0,0.0,51-60,40M-50M,0.5M-1M,20-30
S3,Menikah,36947000.0,49,9,0,0,55,2,146000,11,0,0.0,51-60,30M-40M,0-0.5M,10-20
S2,Menikah,67087000.0,40,4,0,0,69,1,794000,22,0,0.0,61-70,60M-70M,0.5M-1M,20-30
S1,Menikah,57045000.0,40,3,0,0,72,1,454000,18,0,0.0,71-80,50M-60M,0-0.5M,10-20
S3,Cerai,36957000.0,43,9,0,1,69,2,152000,11,0,0.1111111111111111,61-70,30M-40M,0-0.5M,10-20
S3,Menikah,69389000.0,17,4,0,0,45,1,797000,22,0,0.0,41-50,60M-70M,0.5M-1M,20-30
S2,Menikah,43142000.0,84,7,0,0,53,2,20000,4,0,0.0,51-60,40M-50M,0-0.5M,0-10
S1,Menikah,80589000.0,25,1,0,1,78,0,1428000,21,1,1.0,71-80,80M-90M,1M-1.5M,20-30
S1,Lajang,34412000.0,62,9,0,0,32,1,209000,11,0,0.0,31-40,30M-40M,0-0.5M,10-20
S1,Lajang,57537000.0,83,4,0,0,43,1,545000,19,0,0.0,41-50,50M-60M,0.5M-1M,10-20
S1,Bertunangan,51315000.0,45,2,0,0,74,0,222000,10,0,0.0,71-80,50M-60M,0-0.5M,0-10
S1,Menikah,36026000.0,34,6,0,0,50,3,61000,7,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Menikah,24639000.0,3,6,0,0,49,2,44000,9,0,0.0,41-50,20M-30M,0-0.5M,0-10
S3,Bertunangan,34578000.0,1,6,0,0,50,3,8000,4,0,0.0,41-50,30M-40M,0-0.5M,0-10
D3,Lajang,65704000.0,18,1,0,0,50,0,817000,23,0,0.0,41-50,60M-70M,0.5M-1M,20-30
S3,Bertunangan,54132000.0,81,7,0,0,53,1,42000,5,0,0.0,51-60,50M-60M,0-0.5M,0-10
S1,Menikah,28164000.0,23,7,0,0,52,1,78000,9,0,0.0,51-60,20M-30M,0-0.5M,0-10
S3,Menikah,34596000.0,48,8,0,0,48,1,23000,4,0,0.0,41-50,30M-40M,0-0.5M,0-10
S3,Menikah,43269000.0,61,8,0,0,50,1,19000,4,0,0.0,41-50,40M-50M,0-0.5M,0-10
D3,Lajang,38741000.0,60,7,0,0,64,2,61000,7,0,0.0,61-70,30M-40M,0-0.5M,0-10
S1,Lajang,31907000.0,75,7,0,0,50,0,449000,14,0,0.0,41-50,30M-40M,0-0.5M,10-20
D3,Cerai,31163000.0,54,6,0,0,49,1,38000,5,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Menikah,92533000.0,84,2,0,0,37,0,1131000,23,2,0.0,31-40,90M-100M,1M-1.5M,20-30
S1,Lajang,34853000.0,75,6,0,0,49,2,34000,7,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Cerai,70844000.0,16,7,0,0,55,2,294000,17,0,0.0,51-60,70M-80M,0-0.5M,10-20
D3,Menikah,31086000.0,79,8,0,0,43,2,48000,6,1,0.0,41-50,30M-40M,0-0.5M,0-10
D3,Bertunangan,20491000.0,16,7,0,0,36,0,30000,4,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Menikah,42523000.0,96,2,0,0,58,0,125000,7,0,0.0,51-60,40M-50M,0-0.5M,0-10
S1,Bertunangan,33402000.0,60,8,0,0,70,2,70000,9,0,0.0,61-70,30M-40M,0-0.5M,0-10
S2,Menikah,36408000.0,11,6,0,0,73,2,22000,4,0,0.0,71-80,30M-40M,0-0.5M,0-10
S1,Bertunangan,21645000.0,75,9,0,1,43,1,65000,9,0,0.1111111111111111,41-50,20M-30M,0-0.5M,0-10
S2,Janda,78427000.0,36,3,0,1,74,0,1930000,23,1,0.3333333333333333,71-80,70M-80M,1.5M-2M,20-30
S1,Bertunangan,82657000.0,71,4,0,0,76,0,2283000,23,2,0.0,71-80,80M-90M,2M-2.5M,20-30
S1,Menikah,51876000.0,88,1,0,0,64,0,310000,13,0,0.0,61-70,50M-60M,0-0.5M,10-20
D3,Menikah,78041000.0,93,2,0,0,51,0,1319000,18,0,0.0,51-60,70M-80M,1M-1.5M,10-20
S1,Menikah,52852000.0,93,8,0,0,65,1,879000,26,1,0.0,61-70,50M-60M,0.5M-1M,20-30
S3,Bertunangan,70038000.0,54,2,0,0,40,0,1244000,17,0,0.0,31-40,70M-80M,1M-1.5M,10-20
D3,Bertunangan,69401000.0,41,2,0,0,49,1,690000,17,0,0.0,41-50,60M-70M,0.5M-1M,10-20
S1,Bertunangan,46053000.0,46,5,0,0,50,1,209000,12,0,0.0,41-50,40M-50M,0-0.5M,10-20
S1,Menikah,77343000.0,28,1,0,0,57,0,1134000,17,0,0.0,51-60,70M-80M,1M-1.5M,10-20
S1,Lajang,73892000.0,40,1,0,1,69,0,1507000,23,0,1.0,61-70,70M-80M,1.5M-2M,20-30
S3,Lajang,40304000.0,82,7,0,0,55,1,57000,6,0,0.0,51-60,40M-50M,0-0.5M,0-10
S3,Bertunangan,32727000.0,38,8,0,0,57,0,529000,17,0,0.0,51-60,30M-40M,0.5M-1M,10-20
S1,Cerai,43300000.0,87,8,0,1,51,1,180000,11,0,0.125,51-60,40M-50M,0-0.5M,10-20
S1,Bertunangan,26290000.0,49,6,0,0,50,2,77000,10,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Lajang,93790000.0,16,2,0,1,52,0,2349000,25,3,0.5,51-60,90M-100M,2M-2.5M,20-30
S3,Menikah,38410000.0,65,6,0,1,48,0,534000,18,0,0.16666666666666666,41-50,30M-40M,0.5M-1M,10-20
S2,Janda,64866000.0,9,5,0,0,72,1,556000,21,1,0.0,71-80,60M-70M,0.5M-1M,20-30
S1,Bertunangan,57957000.0,24,3,1,0,63,1,637000,25,0,0.0,61-70,50M-60M,0.5M-1M,20-30
S1,Bertunangan,16531000.0,43,7,0,0,44,1,44000,9,0,0.0,41-50,10M-20M,0-0.5M,0-10
S2,Menikah,28072000.0,10,7,0,0,36,1,47000,5,0,0.0,31-40,20M-30M,0-0.5M,0-10
S2,Cerai,49476000.0,29,2,0,0,59,1,795000,22,0,0.0,51-60,40M-50M,0.5M-1M,20-30
S1,Menikah,50725000.0,45,8,0,0,69,1,586000,21,0,0.0,61-70,50M-60M,0.5M-1M,20-30
S3,Menikah,41145000.0,20,3,0,0,72,2,13000,4,0,0.0,71-80,40M-50M,0-0.5M,0-10
S1,Bertunangan,67419000.0,29,5,0,0,52,1,1471000,25,0,0.0,51-60,60M-70M,1M-1.5M,20-30
D3,Menikah,23162000.0,82,6,0,0,52,2,65000,8,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Menikah,34380000.0,68,8,0,0,45,1,175000,12,0,0.0,41-50,30M-40M,0-0.5M,10-20
S1,Lajang,34704000.0,65,5,0,0,56,1,40000,5,0,0.0,51-60,30M-40M,0-0.5M,0-10
S3,Menikah,94871000.0,99,7,0,1,53,2,1078000,18,2,0.14285714285714285,51-60,90M-100M,1M-1.5M,10-20
S1,Menikah,65148000.0,9,4,0,0,64,1,1115000,21,0,0.0,61-70,60M-70M,1M-1.5M,20-30
S1,Bertunangan,39898000.0,20,7,0,0,68,1,134000,9,0,0.0,61-70,30M-40M,0-0.5M,0-10
S3,Menikah,59892000.0,26,3,0,0,52,1,87000,7,0,0.0,51-60,50M-60M,0-0.5M,0-10
S2,Lajang,41020000.0,68,3,0,0,35,0,217000,10,0,0.0,31-40,40M-50M,0-0.5M,0-10
S3,Menikah,57072000.0,79,5,0,0,61,1,1034000,27,1,0.0,61-70,50M-60M,1M-1.5M,20-30
D3,Bertunangan,19414000.0,32,8,0,0,41,1,32000,5,0,0.0,41-50,10M-20M,0-0.5M,0-10
